title,author,label
"QUICK COMMENT | If it is 0/1, call Ishan Kishan: SRH’s daring No.3 is proving to be IPL’s top crisis-manager",Indian Express Sports,0
The story behind Ayush Shetty’s net block that went viral,Indian Express Sports,0
Why did the venues of April 26 and May 21 IPL matches between Chennai Super Kings and Gujarat Titans get swapped?,Indian Express Sports,0
‘You could see he wasn’t fully satisfied’: Harbhajan Singh explains how Virat Kohli provided stability to RCB batting vs MI,Indian Express Sports,0
Who has this IPL’s best bouncer? A RCB spinner who bowls at around 120 kph,Indian Express Sports,0
RCB’s Tim David and MI captain Hardik Pandya sanctioned by IPL,Indian Express Sports,0
National Sports Awards delayed as Sports Ministry reviews Arjuna Award selection process,Indian Express Sports,0
‘Rajat Patidar should replace Tilak Varma? There is a debate’: Kamran Akmal reacts to RCB’s 18-run win over MI,Indian Express Sports,0
‘They need to maximise Bumrah’s impact by using him at key stages’: Faf du Plessis’ advice to Mumbai Indians,Indian Express Sports,0
"SRH vs RR Toss Updates, IPL 2026: Coin flip favours Riyan Parag in Hyderabad",Indian Express Sports,0
"India eyes spot in 2027 F1 calendar, government says will ‘help organisers in getting the tax relaxations’",Indian Express Sports,0
"IPL 2026, SRH vs RR highlights: Debutants Praful Hinge, Sakib Hussain inspire Sunrisers Hyderabad to 57-run victory over Rajasthan Royals",Indian Express Sports,0
Dale Steyn reacts to Jasprit Bumrah’s spell of 0-35 against RCB: ‘He’s put on a show tonight’,Indian Express Sports,0
"R Ashwin slams Hardik Pandya’s tactical calls in MI’s defeat to RCB in IPL 2026: ‘Very very strange, my head started spinning’",Indian Express Sports,0
SRH vs RR IPL 2026: Will Sunrisers Hyderabad look to ring in few changes in bowling attack vs Rajasthan Royals?,Indian Express Sports,0
‘Lot of things need rethink’: Hardik Pandya reacts after MI’s third consecutive IPL 2026 loss,Indian Express Sports,0
Comebacks & redemption in the script as European football giants eye Champions League semis,Indian Express Sports,0
Sherfane Rutherford reacts to MI’s poor start in IPL 2026: ‘It’s just small margins for us’,Indian Express Sports,0
Krunal Pandya on using bouncers as a spinner in IPL 2026: ‘I am someone who follows my gut’,Indian Express Sports,0
"IPL 2026, SRH vs RR: Match Date, Time, Playing 11 Prediction, Live Streaming",Indian Express Sports,0
2026 Candidates Tournament: R Vaishali squanders lead after losing to China’s Zhu Jiner,Indian Express Sports,0
MI in trouble? Salt-Patidar carnage powers RCB to big win at Wankhede,Indian Express Sports,0
Sherfane Rutherford slams 71 but Royal Challengers Bengaluru defeat Mumbai Indians by 18 runs,Indian Express Sports,0
Nihal Sarin does the double over World Champion D Gukesh to win Menorca Open in Spain,Indian Express Sports,0
How Sawan recovered from a collapse near finish line to break India’s longest-standing national record,Indian Express Sports,0
Why are Mumbai Indians and Royal Challengers Bengaluru players sporting black armbands for their IPL match?,Indian Express Sports,0
‘How well are you watching the ball?’: The simple six-word question from Hayden that helped fix Jos Buttler’s form,Indian Express Sports,0
‘Matter to be dealt with seriousness it deserves’: Rajasthan Royals manager under investigation for using phone in dugout during IPL match,Indian Express Sports,0
"IPL: Mohammed Siraj, Prasidh Krishna and Ashok Sharma are GT’s Motera Motorheads at Ekana as they rock LSG’s brittle batsmen",Indian Express Sports,0
"IPL 2026: How Vaibhav Sooryavanshi-Yashasvi Jaiswal and Abhishek Sharma-Travis Head pairings complement one another, massacring bowlers",Indian Express Sports,0
"Vimal Kumar urges Ayush Shetty to build rallies after tame loss to Shi Yuqi: ‘At this level, attack needs to be constructed, not forced’",Indian Express Sports,0
Shubman Gill and Jos Buttler star as Gujarat Titans defeat Lucknow Super Giants by 7 wickets,Indian Express Sports,0
‘Many learnings from this’: Ayush Shetty’s silver run reveals last-mile challenge,Indian Express Sports,0
‘RCB batters will smash him to Marine Drive & Churchgate station’: Former India cricketer’s brutal take on Shardul Thakur ahead of MI vs RCB clash,Indian Express Sports,0
"When Brett Lee decided after Mohali training to collaborate with Asha Bhosle: ‘I said…Ofcourse I know her, she’s like the Aretha Franklin’ of India, a legend’",Indian Express Sports,0
"MI vs RCB Toss Updates, IPL 2026: Coin flip favours Hardik Pandya in Mumbai",Indian Express Sports,0
MI vs RCB IPL 2026 Highlights: Bengaluru beat Mumbai by 18 runs,Indian Express Sports,0
History in Berlin: Marie-Louise Eta takes charge of Union Berlin as Bundesliga’s first female head coach,Indian Express Sports,0
Kris Srikkanth slams SRH: ‘Can win only if they score 500 with this bowling attack’,Indian Express Sports,0
IPL 2026 LSG vs GT Highlights: Gujarat Titans beat Lucknow Super Giants by 7 wickets; Prasidh Krishna takes Purple Cap,Indian Express Sports,0
"LSG vs GT Toss Updates, IPL 2026: Coin toss favours Shubman Gill at Ekana",Indian Express Sports,0
Why is Aakash Chopra ‘heartbroken’ with Gujarat Titans team selections,Indian Express Sports,0
"IPL 2026, MI vs RCB: Mumbai ponder Mitchell Santner return",Indian Express Sports,0
"R Ashwin on Sanju Samson after 56-ball 115: ‘I just want to give Sanju one message. This is not enough…don’t want 80,90 or 100 from Sanju, I don’t want that’",Indian Express Sports,0
"IPL 2026, LSG vs GT: Lucknow Super Giants and Gujarat Titans unlikely to make changes to lineup",Indian Express Sports,0
"Mumbai is getting its fifth cricket stadium. Chirag Shetty, World No. 1, has no arena to call home",Indian Express Sports,0
"Sanju Samson is not far behind MS Dhoni when it comes to calmness, says CSK coach",Indian Express Sports,0
"IPL 2026: Mumbai Indians vs Royal Challengers Bengaluru Match Date, Time, Venue, Playing XI, Head-to-Head",Indian Express Sports,0
CSK bowling coach Eric Simons reacts to 23-run win over DC: ‘The boys were tired of losing 3 in a row’,Indian Express Sports,0
"India Open Athletics Series: New coach in tow, Pooja narrowly misses out on NR, looks to win Jr Worlds crown soon",Indian Express Sports,0
"‘I have failed a lot’: Sanju Samson on his first CSK hundred, the Rajinikanth salute — and why it was all for Fleming",Indian Express Sports,0
Vaishali closes in on World Championship spot with win over Goryachkina; Praggnanandhaa knocked out of Candidates title race,Indian Express Sports,0
‘That was for Fleming’: Sanju Samson’s first CSK century — and the Rajinikanth’s Padayappa salute that wasn’t just for Chepauk,Indian Express Sports,0
What stands out most is Ayush Shetty’s composure… He is handling pressure situations well: Coach Vimal Kumar,Indian Express Sports,0
"Chennai Super Kings record first win of the season, defeat Delhi Capitals by 23 runs at Chepauk",Indian Express Sports,0
Quick Comment: Why Ruturaj Gaikwad has to evolve his T20 batting,Indian Express Sports,0
IPL: How Shreyas Iyer outgunned other big hitters to help PBKS successfully chase 220,Indian Express Sports,0
Unbeaten in 2026: Why Sujeet’s unstoppable rise gives Indian wrestling a reason to cheer,Indian Express Sports,0
"Sanju Samson slams first century as a Chennai Super Kings player, his 4th overall in IPL",Indian Express Sports,0
"IPL 2026: Lucknow Super Giants vs Gujarat Titans Match Date, Time, Venue, Playing XI, Head-to-Head",Indian Express Sports,0
"Kieron Pollard on whether Vaibhav Sooryavanshi reminds him of himself: ‘At 15, I was still in school’",Indian Express Sports,0
IPL 2026: Tim David returns as RCB’s finisher to face former team MI at Wankhede Stadium,Indian Express Sports,0
"IPL: Priyansh Arya, Prabhsimran Singh and Shreyas Iyer combine to hand Punjab Kings 6-wicket win over Sunrisers Hyderabad",Indian Express Sports,0
"‘Just a run-feeder… until they play him, they’ll suffer’ – Ex-India cricketer slams RCB’s Abhinandan Singh after costly outing vs RR",Indian Express Sports,0
‘Vaibhav Sooryavanshi plays cricket like it is a video game’: Mohammad Kaif,Indian Express Sports,0
‘A generational talent… stands right up there with very best’: PV Sindhu hails Ayush Shetty after historic Asia Championships final berth,Indian Express Sports,0
"CSK vs DC Toss Updates, IPL 2026: Coin flip favours Delhi Capitals’ captain Axar Patel at Chepauk",Indian Express Sports,0
"CSK vs DC Cricket Score, IPL 2026: Chennai beat Delhi by 23 runs",Indian Express Sports,0
"IPL 2026: ‘Back of the mind, it is there. I try to play the ball…’ – Vaibhav Sooryavanshi on hitting Bumrah & Hazlewood for sixes",Indian Express Sports,0
IPL 2026 SRH vs PBKS: Shreyas Iyer guides Punjab Kings to 6-wicket victory over Hyderabad,Indian Express Sports,0
From a locked room to the BAC final: How Ayush Shetty stopped holding back and defeated World No 1 Kunlavut,Indian Express Sports,0
"PBKS vs SRH Toss Updates, IPL 2026: Coin flip favour Shreyas Iyer’s Punjab Kings over Ishan Kishan’s Sunrisers Hyderabad in Mullanpur",Indian Express Sports,0
IPL 2026: ‘He purposely targets opposition’s big bowlers’ – Former India all-rounder on teen sensation Sooryavanshi taking on the likes of Bumrah & Hazlewood,Indian Express Sports,0
"IPL 2026, CSK vs DC: Will Dewald Brevis play for Chennai Super Kings vs Delhi Capitals?",Indian Express Sports,0
"IPL 2026, PBKS vs SRH: Will Brydon Carse be brought in by Sunrisers Hyderabad vs Punjab Kings?",Indian Express Sports,0
Garry Kasparov: Praggnanandhaa looks like bleak shadow of himself; Would love to see Sindarov vs Magnus Carlsen World Championship match,Indian Express Sports,0
"Is Vaibhav Sooryavanshi changing Bihar? His mama, despite clearing UPSC, feels second-best in the family",Indian Express Sports,0
"Bhuvneshwar Kumar reacts to Vaibhav Sooryavanshi’s 78-run knock in RR’s win over RCB: ‘For a 15-year-old, he is too mature’",Indian Express Sports,0
Dhruv Jurel on Vaibhav Sooryavanshi’s 78 off 26 balls in RR’s win over RCB: ‘Cricket is not as easy as he’s playing’,Indian Express Sports,0
"IPL 2026: Chennai Super Kings vs Delhi Capitals Match Date, Time, Venue, Playing XI, Head-to-Head",Indian Express Sports,0
‘You think you were Usain Bolt?’ — Zaheer Khan finally reveals what he said to Ponting in 2010 Test,Indian Express Sports,0
How Zaheer Khan’s long search for slower ball ended in India winning 2011 World Cup,Indian Express Sports,0
Pep Guardiola demands that his Manchester City be perfect after inconsistent season,Indian Express Sports,0
IPL: How Vaibhav Sooryavanshi turned another chase into child’s play as RR hunt down RCB’s big total,Indian Express Sports,0
Pakistan national team selector Misbah-ul-Haq forced to defend himself for working with PSL franchise,Indian Express Sports,0
IPL 2026: Vaibhav Sooryavanshi grabs Orange Cap from Yashasvi Jaiswal; Dhruv Jurel leads RR’s victory over RCB,Indian Express Sports,0
"Asian Wrestling Championships: Meenakshi Goyat bags silver; Sujeet, Abhimanyou, Sandeep enter gold medal bouts",Indian Express Sports,0
T Natarajan opens up on pain behind DC comeback ahead of IPL 2026 clash against CSK: ‘Injury always in my mind’,Indian Express Sports,0
"Sachin Yadav, Animesh Kujur, Hima Das: Bunch of Indian stars to feature in Indian Athletics Series",Indian Express Sports,0
"How Mukul Choudhary’s father didn’t allow a cricket dream to extinguish, despite loans in crores and being jailed for property disputes",Indian Express Sports,0
"Stephen Fleming on getting due credit for 5 IPL titles: No, it is actually on the players",Indian Express Sports,0
"Ahmedabad 2030 CWG could feature 17 sports, cricket and shooting likely to return",Indian Express Sports,0
IPL | Stephen Fleming on criticism of losing pace with T20s: Never spent more time studying T20 cricket,Indian Express Sports,0
"‘Everyone’s letting Javokhir Sindarov do whatever he wants with them at Candidates’, says Levon Aronian",Indian Express Sports,0
"IPL 2026: Punjab Kings vs Sunrisers Hyderabad match date, time, venue, playing XI, head-to-head",Indian Express Sports,0
"‘Sindhu has achieved outstanding success already, but continues to stay on court…truly admirable at this age’ – Chinese All England champ Wang Zhi Yi",Indian Express Sports,0
"Why Mukul Choudhary looks up to MS Dhoni, and Faf sees glimpses of 2011 WC winning captain in the youngster",Indian Express Sports,0
Novak Djokovic on what keeps him going at 38: ‘That’s a big part of the fun for me’,Indian Express Sports,0
"RR vs RCB, IPL 2026 Match 16 Updates: Vaibhav Sooryavanshi’s 78, Dhruv Jurel’s 81 guide Rajasthan Royals to 6-wicket win vs Royal Challengers Bengaluru",Indian Express Sports,0
"RR vs RCB Toss Updates, IPL 2026: Rajasthan Royals win toss, Riyan Parag asks Bengaluru to bat in Guwahati",Indian Express Sports,0
When coach Vimal Kumar caught an Ayush-Jojo match in badminton-crazy Indonesia: ‘Christie is like Kohli there; the taxi driver spoke of….’,Indian Express Sports,0
‘Good captains use secondary bowlers when it’s going well’: Former stars slam Ruturaj Gaikwad’s tactics and CSK’s IPL 2026 auction picks,Indian Express Sports,0
"Away from MS Dhoni’s shadow, can Stephen Fleming give new identity to CSK",Indian Express Sports,0
"Ayush Shetty underlines status as Indian badminton’s next big thing, with biggest win of his career yet to reach Asian C’ships semis",Indian Express Sports,0
"IPL 2026, RR vs RCB: Rajasthan, Bengaluru look to extend dominance",Indian Express Sports,0
‘We’ve got to get this kid’: How team analyst persuaded LSG to buy Mukul Choudhary and why coach Justin Langer sees a Virat Kohli in him,Indian Express Sports,0
"Vaishali finds the right streak at Candidates, with help from a psychologist and a different strategy",Indian Express Sports,0
"Once a fan of WWE superstar John Cena, Meenakshi Goyat is now in the Asian Championships final",Indian Express Sports,0
"IPL 2026: Rajasthan Royals vs Royal Challengers Bengaluru Match Date, Time, Venue, Playing XI, Head-to-Head",Indian Express Sports,0
‘Destiny is still in our hands’: Rovman Powell remains upbeat after KKR’s defeat to LSG in IPL 2026,Indian Express Sports,0
‘Rishabh bhaiya told me not to think too much’: Mukul Choudhary opens up about Rishabh Pant’s advice after his unbeaten 54 off 27 balls against KKR in IPL 2026,Indian Express Sports,0
Candidates 2026: Vaishali surges into sole lead; Praggnanandhaa loses to nemesis Javokhir Sindarov,Indian Express Sports,0
"What makes Mukul Choudhary a thrilling watch: A nonchalant attitude, cool in crisis and maximums on speed-dial",Indian Express Sports,0
Why Javokhir Sindarov vs Praggnanandhaa is the rivalry that defines this era just as much as Gukesh vs Nodirbek,Indian Express Sports,0
"The journey behind Mukul Choudhary’s 54*: A move, a setback, a shift",Indian Express Sports,0
Priya Ghanghas wins Asian Boxing gold – and Bhiwani has another name to remember,Indian Express Sports,0
"Mukul Choudhary announces himself, powers LSG to stunning 3-wicket win over KKR",Indian Express Sports,0
Nihal Sarin stuns World Champion Gukesh at Menorca Masters with ruthless attacking display,Indian Express Sports,0
"QUICK COMMENT: Between Ajinkya Rahane and Cameron Green, KKR have a strike rate issue they need to sort out",Indian Express Sports,0
Italy captain Gianluigi Donnarumma ‘hurt’ by reports claiming players demanded bonus for qualifying to FIFA World Cup,Indian Express Sports,0
"Brazil’s Laura Cardoso breaks world record, becomes first to take 9 wickets in a T20I match",Indian Express Sports,0
"The Washington Sundar conundrum – Indian cricket, and his IPL franchise, have still not figured out what his exact role is",Indian Express Sports,0
The man who kept the ball: CD Gopinath and India’s first Test victory,Indian Express Sports,0
Kevin Pietersen backs David Miller after DC’s last-over heartbreak against GT in IPL 2026: ‘That is sport’,Indian Express Sports,0
‘Mini Sindarov… my own 50% version’: Anish Giri’s witty self-praise after beating Fabiano Caruana in Candidates,Indian Express Sports,0
"‘Impact Player rule invaluable for young players,’ says Prabhsimran Singh amid increased backlash to rule in IPL",Indian Express Sports,0
"Following Esports World Cup debut in 2025, Chess to enter Esports Nations Cup 2026 in Riyadh",Indian Express Sports,0
Rashid Khan non-committal about playing in Afghanistan’s one-off Test vs India: ‘There is no target in Test cricket’,Indian Express Sports,0
"KKR vs LSG Toss Updates, IPL 2026: Coin flip favours Rishabh Pant’s Lucknow Super Giants over Ajinkya Rahane’s Kolkata Knight Riders",Indian Express Sports,0
"‘Kid, whoever you are, stop bowling at me, man!’: Yuvraj Singh on facing a 16-year-old Jasprit Bumrah in the nets",Indian Express Sports,0
Line call blunders in China strike Indian shuttlers: ‘It’s 2026 and I can’t believe Court 2 has no Hawkeye’ – Prannoy,Indian Express Sports,0
KKR vs LSG highlights: Mukul Choudhary’s 27-ball 54 help Lucknow beat Kolkata by 3-wickets,Indian Express Sports,0
Sunil Gavaskar on David Miller’s decision: ‘A single might have been better option… but can’t fault his intent’,Indian Express Sports,0
How Ayush Shetty channelled his inner Hulk to smash past another higher-ranked opponent and reach QF at Asian Championships,Indian Express Sports,0
"IPL 2026, KKR vs LSG: Will Varun Chakarvarthy and Sunil Narine return to side",Indian Express Sports,0
Netflix’s ‘Untold: Chess Mates’ documentary into Carlsen-Niemann scandal opens old can of worms but says nothing new,Indian Express Sports,0
Can PV Sindhu repeat her World Championships win over All England champ Wang Zhi Yi?,Indian Express Sports,0
"Rashid Khan’s turnaround in rediscovering turn: surgery for back, strengthening core and reviving Shane Warne’s wizardry",Indian Express Sports,0
"IPL 2026: ‘That’s cricket,’ Delhi Capitals say; Gujarat Titans feel ‘very lucky’ with one-run win",Indian Express Sports,0
"IPL 2026 Today Match, 9th April: Kolkata Knight Riders vs Lucknow Super Giants Match Date, Time, Venue, Playing XI, Head-to-Head",Indian Express Sports,0
"Wankhede honours Ravi Shastri: ‘When mother came to know about my stand, no one was prouder than her’",Indian Express Sports,0
"Italy federation seeks betting cash, youth incentives to halt decline",Indian Express Sports,0
Doha leg of Diamond League rescheduled to June 19,Indian Express Sports,0
Daniil Medvedev smashes racket during 6-0 6-0 loss in Monte Carlo,Indian Express Sports,0
"Rishabh Pant ’empowers his bowlers’, is a ‘players-first captain’, says LSG spin bowling coach",Indian Express Sports,0
IPL 2026: David Miller takes Delhi Capitals to the brink of a win but messes up in the end as Gujarat Titans clinch a thriller,Indian Express Sports,0
Candidates 2026: How a rook sacrifice powered R Vaishali to joint lead,Indian Express Sports,0
Gujarat Titans record their first win of IPL 2026 with thrilling one-run victory over Delhi Capitals,Indian Express Sports,0
Asian Wrestling Championships: Nitesh wins silver medal in 97kg Greco-Roman category,Indian Express Sports,0
"Aarit Kapil, 10-year-old boy from New Delhi, defeats grandmaster Kazybek Nogerbek in classical game at Menorca",Indian Express Sports,0
"Neeraj Chopra, Arshad Nadeem, and now Rumesh Pathirage: Sri Lankan medium-pacer turned javelin thrower making his mark from South Asia",Indian Express Sports,0
Unnati Hooda: From defeating Sindhu at Changzhou to beating Sindhu-slayer Supanida at Ningbo,Indian Express Sports,0
‘Sooryavanshi set Bumrah up…’: Anil Kumble disects RR wonderkid’s takedown of MI’s pace superstar,Indian Express Sports,0
Sourav Ganguly urges India selectors to bring Mohammed Shami back: ‘He looks fit and sharp’,Indian Express Sports,0
"Vaibhav Sooryavanshi has Lara’s backlift, young Tendulkar’s head position, Dravid’s wrists… none of it should work, but it does",Indian Express Sports,0
"PV Sindhu, HS Prannoy advance at Asian Championships; Lakshya Sen exits",Indian Express Sports,0
Will rain play spoilsport in Delhi Capitals vs Gujarat Titans IPL 2026 match? New Delhi weather update for April 8,Indian Express Sports,0
Candidates 2026: ‘Nice to shut up all the idiots’ – Hikaru Nakamura fires back at doubters after win over Fabiano Caruana,Indian Express Sports,0
"IPL 2026, DC vs GT highlights: Gujarat beat Delhi by 1 run",Indian Express Sports,0
DC vs GT Toss: Will coin flip favour Axar Patel’s Delhi Capitals or Shubman Gill’s Gujarat Titans at Kotla?,Indian Express Sports,0
Badminton to test synthetic shuttles at smaller grade and junior tournaments with sustainability aims,Indian Express Sports,0
"Irfan Pathan: ‘Destiny’s child … Give Vaibhav Sooryavanshi his India cap now, don’t make him wait’",Indian Express Sports,0
Why Ayush Shetty is top-tier already after commanding Asian Championships win over World No 7 Li Shifeng despite chinks in armour,Indian Express Sports,0
DC vs GT: Shubman Gill to return for Gujarat Titans against Delhi Capitals,Indian Express Sports,0
"IPL 2026: Delhi Capitals vs Gujarat Titans Match Date, Time, Venue, Head-to-Head",Indian Express Sports,0
Why Magnus Carlsen cannot promote his own app Take Take Take as it enters ‘play and learn’ sectors,Indian Express Sports,0
Yashasvi Jaiswal flexes muscle as Jasprit Bumrah goes wicket-less in third straight game,Indian Express Sports,0
Women’s Day at Candidates: Divya Deshmukh and R Vaishali vault into joint lead as Pragg’s chances slim,Indian Express Sports,0
Palak and Mukesh win gold with a world record at the ISSF World Cup,Indian Express Sports,0
Vaibhav Sooryavanshi vs Jasprit Bumrah: 15-year-old shows you need courage to take down the legend,Indian Express Sports,0
How Javokhir Sindarov brushed off a chess prep leak — and why it’s not the first time,Indian Express Sports,0
"Wrestler Lalit blanked in final, misses gold but coach sees silver lining",Indian Express Sports,0
"50 in 2.4 overs: Yashasvi Jaiswal, Vaibhav Sooryavanshi power RR to 2nd-fastest IPL team fifty vs MI in 11-over match",Indian Express Sports,0
‘Are we giving Mohammad Shami enough credit?’: Former India opener backs LSG star for India comeback with successful IPL season,Indian Express Sports,0
"Auqib Nabi is coming off a great Ranji season but hasn’t got the IPL airs yet, says Delhi Capitals bowling coach Munaf Patel",Indian Express Sports,0
IPL 2026: Shubman Gill set to return for Gujarat Titans’ match against Delhi Capitals,Indian Express Sports,0
‘He’s got a better IPL record than Rohit Sharma’: Simon Doull backs Ajinkya Rahane amid KKR captain’s strike rate debate,Indian Express Sports,0
"10-Time Chief Minister Nitish Kumar Resigns, Successor May Take Oath Tomorrow. 10-Time Chief Minister Nitish Kumar Resigns, Successor May Take Oath Tomorrow",NDTV,0
"""Dangerous, Irresponsible"": China Condemns US Blockade Of Iran Ports. Trump had ordered the blockade of ships entering or leaving Iranian ports and coastal areas in the Gulf after the failure Islamabad peace talks.",NDTV,0
"Greenpeace Warns Of Radioactivity Risk At Chernobyl After Shell Damage. Days before the 40th anniversary of the Chernobyl disaster, Greenpeace warned that the confinement function of the NSC ""could not be fully restored"".",NDTV,0
"Italy Suspends Defence Agreement With Israel, Cites ""Current Situation"". Italy Suspends Defence Agreement With Israel, Cites ""Current Situation""",NDTV,0
"Opinion: Opinion | 3 Things That May Trouble Pakistan After Playing Host To US-Iran Talks. While there is some concern within Pakistan over the fallout of the failed peace talks in Islamabad, by and large, the regime, for now, is revelling in its fifteen minutes of fame. But it might not last long.",NDTV,0
"Live Updates - Nitish Kumar Resigns As Chief Minister, Successor May Take Oath Tomorrow. During the cabinet meeting, he delivered an address for about six minutes, in which he spoke about the schemes he introduced and the work carried out under his leadership.",NDTV,0
"US-Iran-Israel War LIVE Updates: Second Round Of US-Iran Talks Likely On April 16. US-Iran-Israel War LIVE: US President Donald Trump said that Iran ""lies"" as they had promised to open the Strait of Hormuz but did not.",NDTV,0
"What Really Makes An Oil Barrel And How It Impacts Your HouseHold Budget. Every barrel of oil matters, not just for energy markets but for global economic growth, inflation, and transport costs.",NDTV,0
"China Vows ""Countermeasures"" If US Levies Tariffs Over ""Fabricated"" Claims. Trump voiced his plans to impose tariffs on China after a US media outlet suggested that it was intent on delivering new air defence systems to Iran.",NDTV,0
"Pakistan Eyeing 'Islamic Sukuk' For Debt Funding: What It Means, Why It Matters. By talking about Islamic Sukuk, Pakistan is signalling that it wants to tap into a different pool of investors for debt funding.",NDTV,0
"Assam Celebrates Rongali Bihu, Pays Tribute To Zubeen Garg. Assam celebrates Rongali Bihu while remembering late singer Zubeen Garg.",NDTV,0
"Hezbollah Rejects Negotiations With Lebanon, Asks Israel To Cancel Meeting. Lebanon wants to secure a ceasefire in the Israel-Hezbollah war, but Israel instead prefers to focus on formal peace talks with Lebanon itself.",NDTV,0
"""Used To Say 'Go Marry Hindu Girls'"": Witness On Nashik TCS 'Conversion'. The police are probing allegations of sexual assault and forced religious conversion involving employees at TCS' Nashik office.",NDTV,0
"'Bad News'? Vance Comes Up Empty-Handed On Iran And Hungary, For Now. At a terse press conference in Islamabad, Vance delivered the ""bad news"" and took just three questions before getting on a plane and leaving for home.",NDTV,0
"US Judge Dismisses Trump's $10 Billion Defamation Suit Against WSJ. District Judge Darrin Gayles, in his ruling, said Trump had failed to prove the Murdoch-owned newspaper had knowingly published false statements.",NDTV,0
Trump Insists On Hormuz Opening As He Escalates Iran Threats. US president Donald Trump in recent weeks has said an agreement on the strait wasn't among his core prerequisites for ending the conflict.,NDTV,0
"Madhya Pradesh Journalist Dies After Ambulance Delay, Family Claims ""They Were On VIP Duty"". Deepak Soni's family alleged that the ambulances at the District Hospital had been deployed for ""VIP duties"" related to an agricultural event.",NDTV,0
Xi Says World Order 'Crumbling Into Disarray' As Iran War Drags. The meeting between Sanchez and Xi is their fourth in just over three years as Spain positions itself as one of China's closest friends in Europe.,NDTV,0
"""They Cut The Pipes"": Afghans In Kabul Face Acute Water Crisis. The level of Kabul's aquifers plunged by 25 to 30 metres over the past decade, according to an April 2025 report by the aid group Mercy Corps.",NDTV,0
"Fake Receipts, Hawala Link: The Charges Against Consultancy Firm I-PAC. According to the Enfrocement Directorate, I-PAC received payments in two tranches: one portion via banking channels (checks/online transfers) and the other via cash or non-banking channels.",NDTV,0
"Jharkhand JAC Class 11 Result 2026: Scorecard Out, Download Link Here. JAC Class 11 Result 2026 LIVE: Jharkhand Academic Council released the Class 11 2026 results today at 11 am. Students can now check and download the result on the official website or through the direct link here.",NDTV India,0
"Passenger Alleges ""Ticket Scam"" At Bhopal Station After Being Bypassed In Queue, Railways Reacts. In the clip, the man is seen recording the interaction while questioning the clerk about why a particular person was consistently being served ahead of others.",NDTV India,0
"Madhya Pradesh Board Result 2026 Tomorrow On Official Website, DigiLocker, Mobile Application. According to the official notice, high school and higher secondary students can also download their marksheets from the MPBSE mobile application.",NDTV India,0
"CBSE Class 10, 12 Results 2026 Date And Time LIVE: Class 10 Result Soon At Short Notice, Sources Indicate. CBSE Results 2026 LIVE: While CBSE has not confirmed an official date, the results may be released anytime soon. Last year, the board declared both Class 10 and Class 12 results on May 13.",NDTV India,0
"MPBSE 10th, 12th Result 2026: To Be Out On April 15 At 11 AM, Download Link, Official Websites Here. MP Board Results 2026: Chief Minister Dr. Mohan Yadav will announce the board examination results from the Samatva Bhavan (Chief Minister's residence) at 11 am on April 15, 2026.",NDTV India,0
"CBSE 10th Result 2026: How To Check Scores On UMANG App In Easy Steps. CBSE Class 10 students can check their board exam results via the UMANG App for quicker, reliable access amid high website traffic.",NDTV India,0
From Climbing On JP's Car To Ousting Left: Mamata Banerjee's Bengal Journey. Mamata Banerjee's political journey is a testament that she is at her most ferocious when she faces a difficult battle,NDTV India,0
"Pollution Fight Reaches Classrooms: Delhi Schools To Run Year-Long Awareness Drive. Delhi anti-pollution awareness drive: In a circular issued by the Science Branch of the Directorate of Education, government, aided, and private schools have been directed to conduct activities throughout the 2026-27 academic session.",NDTV India,0
Live Updates: UP Government Increases Interim Wages Of Workers Amid Protests. Factory workers in Noida protest for salary revision leading to violence and police intervention.,NDTV India,0
"Railway Recruitment Board NTPC Undergraduate Examination 2026 Schedule Out, Download PDF. The Ministry of Railways announced the tentative schedule for RRB NTPC UG CBT-1 exams from May to June 2026 across multiple centres.",NDTV India,0
"CBSE 10th Results 2026 Anytime Soon, Preparations Complete, Confirm Officials. CBSE 10th Results 2026 Soon: There is significant buzz around the CBSE board results, with expectations that the announcement could be made at any moment.",NDTV India,0
"UP Bride Demands 90 Lakhs From Groom On Wedding Night, Death Threats Follow. Gaurav and Kalpana, both residents of Agra, got married nearly a year ago on April 29, but the wedding did not last even a day.",NDTV India,0
"""Is It Epstein Being Cared For?"" Iran's Dig At Trump Over ""Jesus"" Image. US President Donald Trump uploaded an image which showed him dressed in a white robe and placing a glowing hand on the forehead of a man lying in a hospital bed.",NDTV World,0
"Ex-Student Opens Fire At Turkish School Wounding 16, Then Kills Self. The 18-year-old attacker, armed with a shotgun, fired randomly at a vocational high school in Siverek, Sanliurfa province, before hiding inside the building.",NDTV World,0
"""Indian Memes Are GOAT"": Iran Mocks US' Hormuz Blockade With 'Dhamaal' Video. Amid continued crossfire in the Middle East, Iranian diplomatic handles on X have launched a different kind of 'war' against the United States and Donald Trump -- using memes and takedowns posted.",NDTV World,0
Opinion: Opinion | How Netanyahu Is Fast Turning Into The Worst 'Deal' Trump Ever Made. Can Trump rid himself of the big albatross around his neck?,NDTV World,0
"Leo XIV To Benedict XVI: When Popes Spoke About Matters Beyond Church. Popes have, at different times, stepped beyond purely religious matters and spoken on global issues.",NDTV World,0
"""How Can We Trust You?"" Iran's Question And Collapse Of Islamabad Talks. After a sleepless and at times tense night in Islamabad, Iranian and U.S.",NDTV World,0
